Country,Region,City,Vehicle Plate
Netherlands,North Holland,Wateringskant,NOWA_1
Netherlands,North Holland,Wateringskant,NOWA_2
Netherlands,North Holland,Wateringskant,NOWA_3
Netherlands,North Holland,Sint Pancras,NOSI_1
Netherlands,North Holland,Sint Pancras,NOSI_2
Netherlands,North Holland,Sint Pancras,NOSI_3
Netherlands,North Holland,Krabbendam,NOKR_1
Netherlands,North Holland,Krabbendam,NOKR_2
Netherlands,North Holland,Krabbendam,NOKR_3
Netherlands,North Holland,Harenkarspel,NOHA_1
Netherlands,North Holland,Harenkarspel,NOHA_2
Netherlands,North Holland,Harenkarspel,NOHA_3
Netherlands,North Holland,Nieuw-Vennep,NONI_1
Netherlands,North Holland,Nieuw-Vennep,NONI_2
Netherlands,North Holland,Nieuw-Vennep,NONI_3
Netherlands,North Holland,Oosthuizen,NOOO_1
Netherlands,North Holland,Oosthuizen,NOOO_2
Netherlands,North Holland,Oosthuizen,NOOO_3
Netherlands,North Holland,Stroe,NOST_1
Netherlands,North Holland,Stroe,NOST_2
Netherlands,North Holland,Stroe,NOST_3
Netherlands,North Holland,Jisp,NOJI_1
Netherlands,North Holland,Jisp,NOJI_2
Netherlands,North Holland,Jisp,NOJI_3
Netherlands,Groningen,Leek,GRLE_1
Netherlands,Groningen,Leek,GRLE_2
Netherlands,Groningen,Leek,GRLE_3
Netherlands,Groningen,Aduard,GRAD_1
Netherlands,Groningen,Aduard,GRAD_2
Netherlands,Groningen,Aduard,GRAD_3
Netherlands,Groningen,Groningen,GRGR_1
Netherlands,Groningen,Groningen,GRGR_2
Netherlands,Groningen,Groningen,GRGR_3
Netherlands,Groningen,Leens,GRLE_1
Netherlands,Groningen,Leens,GRLE_2
Netherlands,Groningen,Leens,GRLE_3
Netherlands,Groningen,Gemeente Stadskanaal,GRGE_1
Netherlands,Groningen,Gemeente Stadskanaal,GRGE_2
Netherlands,Groningen,Gemeente Stadskanaal,GRGE_3
Netherlands,Groningen,Hoogezand,GRHO_1
Netherlands,Groningen,Hoogezand,GRHO_2
Netherlands,Groningen,Hoogezand,GRHO_3
Netherlands,Groningen,Eexta,GREE_1
Netherlands,Groningen,Eexta,GREE_2
Netherlands,Groningen,Eexta,GREE_3
Netherlands,Groningen,Warffum,GRWA_1
Netherlands,Groningen,Warffum,GRWA_2
Netherlands,Groningen,Warffum,GRWA_3
Netherlands,Groningen,Bellingwolde,GRBE_1
Netherlands,Groningen,Bellingwolde,GRBE_2
Netherlands,Groningen,Bellingwolde,GRBE_3
Netherlands,Groningen,Gemeente Appingedam,GRGE_1
Netherlands,Groningen,Gemeente Appingedam,GRGE_2
Netherlands,Groningen,Gemeente Appingedam,GRGE_3
Singapore,North East,Hougang,NOHO_1
Singapore,North East,Hougang,NOHO_2
Singapore,North East,Hougang,NOHO_3
Singapore,North East,Serangoon,NOSE_1
Singapore,North East,Serangoon,NOSE_2
Singapore,North East,Serangoon,NOSE_3
Singapore,North East,Punggol,NOPU_1
Singapore,North East,Punggol,NOPU_2
Singapore,North East,Punggol,NOPU_3
Singapore,North East,Ang Mo Kio,NOAN_1
Singapore,North East,Ang Mo Kio,NOAN_2
Singapore,North East,Ang Mo Kio,NOAN_3
Singapore,North East,Sengkang,NOSE_1
Singapore,North East,Sengkang,NOSE_2
Singapore,North East,Sengkang,NOSE_3
Singapore,South West,Bukit Batok,SOBU_1
Singapore,South West,Bukit Batok,SOBU_2
Singapore,South West,Bukit Batok,SOBU_3
Singapore,South West,Bukit Panjang,SOBU_1
Singapore,South West,Bukit Panjang,SOBU_2
Singapore,South West,Bukit Panjang,SOBU_3
Singapore,South West,Jurong West,SOJU_1
Singapore,South West,Jurong West,SOJU_2
Singapore,South West,Jurong West,SOJU_3
Singapore,North West,Sembawang,NOSE_1
Singapore,North West,Sembawang,NOSE_2
Singapore,North West,Sembawang,NOSE_3
Singapore,North West,Woodlands,NOWO_1
Singapore,North West,Woodlands,NOWO_2
Singapore,North West,Woodlands,NOWO_3
Singapore,North West,Yishun,NOYI_1
Singapore,North West,Yishun,NOYI_2
Singapore,North West,Yishun,NOYI_3
Singapore,Central Singapore,Tanjong Pagar,CETA_1
Singapore,Central Singapore,Tanjong Pagar,CETA_2
Singapore,Central Singapore,Tanjong Pagar,CETA_3
Singapore,Central Singapore,Singapore,CESI_1
Singapore,Central Singapore,Singapore,CESI_2
Singapore,Central Singapore,Singapore,CESI_3
Singapore,Central Singapore,Bukit Timah,CEBU_1
Singapore,Central Singapore,Bukit Timah,CEBU_2
Singapore,Central Singapore,Bukit Timah,CEBU_3
Singapore,Central Singapore,Rochor,CERO_1
Singapore,Central Singapore,Rochor,CERO_2
Singapore,Central Singapore,Rochor,CERO_3
Singapore,Central Singapore,Novena,CENO_1
Singapore,Central Singapore,Novena,CENO_2
Singapore,Central Singapore,Novena,CENO_3
Singapore,Central Singapore,Geylang,CEGE_1
Singapore,Central Singapore,Geylang,CEGE_2
Singapore,Central Singapore,Geylang,CEGE_3
Singapore,Central Singapore,Downtown Core,CEDO_1
Singapore,Central Singapore,Downtown Core,CEDO_2
Singapore,Central Singapore,Downtown Core,CEDO_3
Singapore,Central Singapore,Toa Payoh,CETO_1
Singapore,Central Singapore,Toa Payoh,CETO_2
Singapore,Central Singapore,Toa Payoh,CETO_3
Singapore,Central Singapore,Marine Parade,CEMA_1
Singapore,Central Singapore,Marine Parade,CEMA_2
Singapore,Central Singapore,Marine Parade,CEMA_3
Singapore,Central Singapore,Outram,CEOU_1
Singapore,Central Singapore,Outram,CEOU_2
Singapore,Central Singapore,Outram,CEOU_3
Singapore,South East,Bedok,SOBE_1
Singapore,South East,Bedok,SOBE_2
Singapore,South East,Bedok,SOBE_3
Singapore,South East,Pasir Ris,SOPA_1
Singapore,South East,Pasir Ris,SOPA_2
Singapore,South East,Pasir Ris,SOPA_3
Singapore,South East,Tampines,SOTA_1
Singapore,South East,Tampines,SOTA_2
Singapore,South East,Tampines,SOTA_3
South Africa,Northern Cape,John Taolo Gaetsewe District Municipality,NOJO_1
South Africa,Northern Cape,John Taolo Gaetsewe District Municipality,NOJO_2
South Africa,Northern Cape,John Taolo Gaetsewe District Municipality,NOJO_3
South Africa,Northern Cape,Upington,NOUP_1
South Africa,Northern Cape,Upington,NOUP_2
South Africa,Northern Cape,Upington,NOUP_3
South Africa,Northern Cape,Fraserburg,NOFR_1
South Africa,Northern Cape,Fraserburg,NOFR_2
South Africa,Northern Cape,Fraserburg,NOFR_3
South Africa,Northern Cape,Prieska,NOPR_1
South Africa,Northern Cape,Prieska,NOPR_2
South Africa,Northern Cape,Prieska,NOPR_3
South Africa,Northern Cape,Barkly West,NOBA_1
South Africa,Northern Cape,Barkly West,NOBA_2
South Africa,Northern Cape,Barkly West,NOBA_3
South Africa,Northern Cape,Kimberley,NOKI_1
South Africa,Northern Cape,Kimberley,NOKI_2
South Africa,Northern Cape,Kimberley,NOKI_3
South Africa,Northern Cape,Pampierstad,NOPA_1
South Africa,Northern Cape,Pampierstad,NOPA_2
South Africa,Northern Cape,Pampierstad,NOPA_3
South Africa,Northern Cape,Ritchie,NORI_1
South Africa,Northern Cape,Ritchie,NORI_2
South Africa,Northern Cape,Ritchie,NORI_3
South Africa,Northern Cape,Kenhardt,NOKE_1
South Africa,Northern Cape,Kenhardt,NOKE_2
South Africa,Northern Cape,Kenhardt,NOKE_3
South Africa,Northern Cape,Kuruman,NOKU_1
South Africa,Northern Cape,Kuruman,NOKU_2
South Africa,Northern Cape,Kuruman,NOKU_3
South Africa,Free State,Reitz,FRRE_1
South Africa,Free State,Reitz,FRRE_2
South Africa,Free State,Reitz,FRRE_3
South Africa,Free State,Hoopstad,FRHO_1
South Africa,Free State,Hoopstad,FRHO_2
South Africa,Free State,Hoopstad,FRHO_3
South Africa,Free State,Fezile Dabi District Municipality,FRFE_1
South Africa,Free State,Fezile Dabi District Municipality,FRFE_2
South Africa,Free State,Fezile Dabi District Municipality,FRFE_3
South Africa,Free State,Sasolburg,FRSA_1
South Africa,Free State,Sasolburg,FRSA_2
South Africa,Free State,Sasolburg,FRSA_3
South Africa,Free State,Botshabelo,FRBO_1
South Africa,Free State,Botshabelo,FRBO_2
South Africa,Free State,Botshabelo,FRBO_3
South Africa,Free State,Zastron,FRZA_1
South Africa,Free State,Zastron,FRZA_2
South Africa,Free State,Zastron,FRZA_3
South Africa,Free State,Lindley,FRLI_1
South Africa,Free State,Lindley,FRLI_2
South Africa,Free State,Lindley,FRLI_3
South Africa,Free State,Xhariep District Municipality,FRXH_1
South Africa,Free State,Xhariep District Municipality,FRXH_2
South Africa,Free State,Xhariep District Municipality,FRXH_3
South Africa,Free State,Theunissen,FRTH_1
South Africa,Free State,Theunissen,FRTH_2
South Africa,Free State,Theunissen,FRTH_3
South Africa,Free State,Clocolan,FRCL_1
South Africa,Free State,Clocolan,FRCL_2
South Africa,Free State,Clocolan,FRCL_3
South Africa,Mpumalanga,Ehlanzeni District,MPEH_1
South Africa,Mpumalanga,Ehlanzeni District,MPEH_2
South Africa,Mpumalanga,Ehlanzeni District,MPEH_3
South Africa,Mpumalanga,Middelburg,MPMI_1
South Africa,Mpumalanga,Middelburg,MPMI_2
South Africa,Mpumalanga,Middelburg,MPMI_3
South Africa,Mpumalanga,Balfour,MPBA_1
South Africa,Mpumalanga,Balfour,MPBA_2
South Africa,Mpumalanga,Balfour,MPBA_3
South Africa,Mpumalanga,White River,MPWH_1
South Africa,Mpumalanga,White River,MPWH_2
South Africa,Mpumalanga,White River,MPWH_3
South Africa,Mpumalanga,Gert Sibande District Municipality,MPGE_1
South Africa,Mpumalanga,Gert Sibande District Municipality,MPGE_2
South Africa,Mpumalanga,Gert Sibande District Municipality,MPGE_3
South Africa,Mpumalanga,eMbalenhle,MPEM_1
South Africa,Mpumalanga,eMbalenhle,MPEM_2
South Africa,Mpumalanga,eMbalenhle,MPEM_3
South Africa,Mpumalanga,Komatipoort,MPKO_1
South Africa,Mpumalanga,Komatipoort,MPKO_2
South Africa,Mpumalanga,Komatipoort,MPKO_3
South Africa,Mpumalanga,Barberton,MPBA_1
South Africa,Mpumalanga,Barberton,MPBA_2
South Africa,Mpumalanga,Barberton,MPBA_3
South Africa,Mpumalanga,Volksrust,MPVO_1
South Africa,Mpumalanga,Volksrust,MPVO_2
South Africa,Mpumalanga,Volksrust,MPVO_3
South Africa,Mpumalanga,Carolina,MPCA_1
South Africa,Mpumalanga,Carolina,MPCA_2
South Africa,Mpumalanga,Carolina,MPCA_3
South Africa,Eastern Cape,Somerset East,EASO_1
South Africa,Eastern Cape,Somerset East,EASO_2
South Africa,Eastern Cape,Somerset East,EASO_3
South Africa,Eastern Cape,Whittlesea,EAWH_1
South Africa,Eastern Cape,Whittlesea,EAWH_2
South Africa,Eastern Cape,Whittlesea,EAWH_3
South Africa,Eastern Cape,Amathole District Municipality,EAAM_1
South Africa,Eastern Cape,Amathole District Municipality,EAAM_2
South Africa,Eastern Cape,Amathole District Municipality,EAAM_3
South Africa,Eastern Cape,East London,EAEA_1
South Africa,Eastern Cape,East London,EAEA_2
South Africa,Eastern Cape,East London,EAEA_3
South Africa,Eastern Cape,Port Saint John’s,EAPO_1
South Africa,Eastern Cape,Port Saint John’s,EAPO_2
South Africa,Eastern Cape,Port Saint John’s,EAPO_3
South Africa,Eastern Cape,Nelson Mandela Bay Metropolitan Municipality,EANE_1
South Africa,Eastern Cape,Nelson Mandela Bay Metropolitan Municipality,EANE_2
South Africa,Eastern Cape,Nelson Mandela Bay Metropolitan Municipality,EANE_3
South Africa,Eastern Cape,Buffalo City Metropolitan Municipality,EABU_1
South Africa,Eastern Cape,Buffalo City Metropolitan Municipality,EABU_2
South Africa,Eastern Cape,Buffalo City Metropolitan Municipality,EABU_3
South Africa,Eastern Cape,OR Tambo District Municipality,EAOR_1
South Africa,Eastern Cape,OR Tambo District Municipality,EAOR_2
South Africa,Eastern Cape,OR Tambo District Municipality,EAOR_3
South Africa,Eastern Cape,Molteno,EAMO_1
South Africa,Eastern Cape,Molteno,EAMO_2
South Africa,Eastern Cape,Molteno,EAMO_3
South Africa,Eastern Cape,Fort Beaufort,EAFO_1
South Africa,Eastern Cape,Fort Beaufort,EAFO_2
South Africa,Eastern Cape,Fort Beaufort,EAFO_3
South Africa,Western Cape,Grabouw,WEGR_1
South Africa,Western Cape,Grabouw,WEGR_2
South Africa,Western Cape,Grabouw,WEGR_3
South Africa,Western Cape,Rosebank,WERO_1
South Africa,Western Cape,Rosebank,WERO_2
South Africa,Western Cape,Rosebank,WERO_3
South Africa,Western Cape,Vredendal,WEVR_1
South Africa,Western Cape,Vredendal,WEVR_2
South Africa,Western Cape,Vredendal,WEVR_3
South Africa,Western Cape,City of Cape Town,WECI_1
South Africa,Western Cape,City of Cape Town,WECI_2
South Africa,Western Cape,City of Cape Town,WECI_3
South Africa,Western Cape,Stellenbosch,WEST_1
South Africa,Western Cape,Stellenbosch,WEST_2
South Africa,Western Cape,Stellenbosch,WEST_3
South Africa,Western Cape,Bredasdorp,WEBR_1
South Africa,Western Cape,Bredasdorp,WEBR_2
South Africa,Western Cape,Bredasdorp,WEBR_3
South Africa,Western Cape,Eden District Municipality,WEED_1
South Africa,Western Cape,Eden District Municipality,WEED_2
South Africa,Western Cape,Eden District Municipality,WEED_3
South Africa,Western Cape,Worcester,WEWO_1
South Africa,Western Cape,Worcester,WEWO_2
South Africa,Western Cape,Worcester,WEWO_3
South Africa,Western Cape,Beaufort West,WEBE_1
South Africa,Western Cape,Beaufort West,WEBE_2
South Africa,Western Cape,Beaufort West,WEBE_3
South Africa,Western Cape,Overberg District Municipality,WEOV_1
South Africa,Western Cape,Overberg District Municipality,WEOV_2
South Africa,Western Cape,Overberg District Municipality,WEOV_3
South Korea,Busan,Nam-gu,BUNA_1
South Korea,Busan,Nam-gu,BUNA_2
South Korea,Busan,Nam-gu,BUNA_3
South Korea,Busan,Sasang-gu,BUSA_1
South Korea,Busan,Sasang-gu,BUSA_2
South Korea,Busan,Sasang-gu,BUSA_3
South Korea,Busan,Buk-gu,BUBU_1
South Korea,Busan,Buk-gu,BUBU_2
South Korea,Busan,Buk-gu,BUBU_3
South Korea,Busan,Suyeong-gu,BUSU_1
South Korea,Busan,Suyeong-gu,BUSU_2
South Korea,Busan,Suyeong-gu,BUSU_3
South Korea,Busan,Gijang,BUGI_1
South Korea,Busan,Gijang,BUGI_2
South Korea,Busan,Gijang,BUGI_3
South Korea,Busan,Jung-gu,BUJU_1
South Korea,Busan,Jung-gu,BUJU_2
South Korea,Busan,Jung-gu,BUJU_3
South Korea,Busan,Dongnae-gu,BUDO_1
South Korea,Busan,Dongnae-gu,BUDO_2
South Korea,Busan,Dongnae-gu,BUDO_3
South Korea,Busan,Busan,BUBU_1
South Korea,Busan,Busan,BUBU_2
South Korea,Busan,Busan,BUBU_3
South Korea,Busan,Yeongdo-gu,BUYE_1
South Korea,Busan,Yeongdo-gu,BUYE_2
South Korea,Busan,Yeongdo-gu,BUYE_3
South Korea,Busan,Geumjeong-gu,BUGE_1
South Korea,Busan,Geumjeong-gu,BUGE_2
South Korea,Busan,Geumjeong-gu,BUGE_3
South Korea,Daegu,Dalseo-gu,DADA_1
South Korea,Daegu,Dalseo-gu,DADA_2
South Korea,Daegu,Dalseo-gu,DADA_3
South Korea,Daegu,Jung-gu,DAJU_1
South Korea,Daegu,Jung-gu,DAJU_2
South Korea,Daegu,Jung-gu,DAJU_3
South Korea,Daegu,Daegu,DADA_1
South Korea,Daegu,Daegu,DADA_2
South Korea,Daegu,Daegu,DADA_3
South Korea,Daegu,Suseong-gu,DASU_1
South Korea,Daegu,Suseong-gu,DASU_2
South Korea,Daegu,Suseong-gu,DASU_3
South Korea,Daegu,Dalseong-gun,DADA_1
South Korea,Daegu,Dalseong-gun,DADA_2
South Korea,Daegu,Dalseong-gun,DADA_3
South Korea,Daegu,Hwawŏn,DAHW_1
South Korea,Daegu,Hwawŏn,DAHW_2
South Korea,Daegu,Hwawŏn,DAHW_3
South Korea,Daegu,Dong-gu,DADO_1
South Korea,Daegu,Dong-gu,DADO_2
South Korea,Daegu,Dong-gu,DADO_3
South Korea,Daegu,Seo-gu,DASE_1
South Korea,Daegu,Seo-gu,DASE_2
South Korea,Daegu,Seo-gu,DASE_3
South Korea,Gyeonggi Province,Yangju-si,GYYA_1
South Korea,Gyeonggi Province,Yangju-si,GYYA_2
South Korea,Gyeonggi Province,Yangju-si,GYYA_3
South Korea,Gyeonggi Province,Osan,GYOS_1
South Korea,Gyeonggi Province,Osan,GYOS_2
South Korea,Gyeonggi Province,Osan,GYOS_3
South Korea,Gyeonggi Province,Osan-si,GYOS_1
South Korea,Gyeonggi Province,Osan-si,GYOS_2
South Korea,Gyeonggi Province,Osan-si,GYOS_3
South Korea,Gyeonggi Province,Yangju,GYYA_1
South Korea,Gyeonggi Province,Yangju,GYYA_2
South Korea,Gyeonggi Province,Yangju,GYYA_3
South Korea,Gyeonggi Province,Uiwang-si,GYUI_1
South Korea,Gyeonggi Province,Uiwang-si,GYUI_2
South Korea,Gyeonggi Province,Uiwang-si,GYUI_3
South Korea,Gyeonggi Province,Yangpyeong-gun,GYYA_1
South Korea,Gyeonggi Province,Yangpyeong-gun,GYYA_2
South Korea,Gyeonggi Province,Yangpyeong-gun,GYYA_3
South Korea,Gyeonggi Province,Dongducheon,GYDO_1
South Korea,Gyeonggi Province,Dongducheon,GYDO_2
South Korea,Gyeonggi Province,Dongducheon,GYDO_3
South Korea,Gyeonggi Province,Gwangju,GYGW_1
South Korea,Gyeonggi Province,Gwangju,GYGW_2
South Korea,Gyeonggi Province,Gwangju,GYGW_3
South Korea,Gyeonggi Province,Goyang-si,GYGO_1
South Korea,Gyeonggi Province,Goyang-si,GYGO_2
South Korea,Gyeonggi Province,Goyang-si,GYGO_3
South Korea,Gyeonggi Province,Bucheon-si,GYBU_1
South Korea,Gyeonggi Province,Bucheon-si,GYBU_2
South Korea,Gyeonggi Province,Bucheon-si,GYBU_3
South Korea,South Jeolla Province,Sinan-gun,SOSI_1
South Korea,South Jeolla Province,Sinan-gun,SOSI_2
South Korea,South Jeolla Province,Sinan-gun,SOSI_3
South Korea,South Jeolla Province,Hwasun-gun,SOHW_1
South Korea,South Jeolla Province,Hwasun-gun,SOHW_2
South Korea,South Jeolla Province,Hwasun-gun,SOHW_3
South Korea,South Jeolla Province,Naju-si,SONA_1
South Korea,South Jeolla Province,Naju-si,SONA_2
South Korea,South Jeolla Province,Naju-si,SONA_3
South Korea,South Jeolla Province,Muan,SOMU_1
South Korea,South Jeolla Province,Muan,SOMU_2
South Korea,South Jeolla Province,Muan,SOMU_3
South Korea,South Jeolla Province,Jangseong-gun,SOJA_1
South Korea,South Jeolla Province,Jangseong-gun,SOJA_2
South Korea,South Jeolla Province,Jangseong-gun,SOJA_3
South Korea,South Jeolla Province,Wando-gun,SOWA_1
South Korea,South Jeolla Province,Wando-gun,SOWA_2
South Korea,South Jeolla Province,Wando-gun,SOWA_3
South Korea,South Jeolla Province,Mokpo,SOMO_1
South Korea,South Jeolla Province,Mokpo,SOMO_2
South Korea,South Jeolla Province,Mokpo,SOMO_3
South Korea,South Jeolla Province,Hwasun,SOHW_1
South Korea,South Jeolla Province,Hwasun,SOHW_2
South Korea,South Jeolla Province,Hwasun,SOHW_3
South Korea,South Jeolla Province,Gwangyang-si,SOGW_1
South Korea,South Jeolla Province,Gwangyang-si,SOGW_2
South Korea,South Jeolla Province,Gwangyang-si,SOGW_3
South Korea,South Jeolla Province,Jindo-gun,SOJI_1
South Korea,South Jeolla Province,Jindo-gun,SOJI_2
South Korea,South Jeolla Province,Jindo-gun,SOJI_3
South Korea,Sejong City,Sejong,SESE_1
South Korea,Sejong City,Sejong,SESE_2
South Korea,Sejong City,Sejong,SESE_3
Spain,Soria,Almenar de Soria,SOAL_1
Spain,Soria,Almenar de Soria,SOAL_2
Spain,Soria,Almenar de Soria,SOAL_3
Spain,Soria,Calatañazor,SOCA_1
Spain,Soria,Calatañazor,SOCA_2
Spain,Soria,Calatañazor,SOCA_3
Spain,Soria,Trévago,SOTR_1
Spain,Soria,Trévago,SOTR_2
Spain,Soria,Trévago,SOTR_3
Spain,Soria,Nolay,SONO_1
Spain,Soria,Nolay,SONO_2
Spain,Soria,Nolay,SONO_3
Spain,Soria,Tajueco,SOTA_1
Spain,Soria,Tajueco,SOTA_2
Spain,Soria,Tajueco,SOTA_3
Spain,Soria,Almaluez,SOAL_1
Spain,Soria,Almaluez,SOAL_2
Spain,Soria,Almaluez,SOAL_3
Spain,Soria,Arévalo de la Sierra,SOAR_1
Spain,Soria,Arévalo de la Sierra,SOAR_2
Spain,Soria,Arévalo de la Sierra,SOAR_3
Spain,Soria,Duruelo de la Sierra,SODU_1
Spain,Soria,Duruelo de la Sierra,SODU_2
Spain,Soria,Duruelo de la Sierra,SODU_3
Spain,Soria,Póveda de Soria La,SOPÓ_1
Spain,Soria,Póveda de Soria La,SOPÓ_2
Spain,Soria,Póveda de Soria La,SOPÓ_3
Spain,Soria,Miño de San Esteban,SOMI_1
Spain,Soria,Miño de San Esteban,SOMI_2
Spain,Soria,Miño de San Esteban,SOMI_3
Spain,Santa Cruz de Tenerife,Güimar,SAGÜ_1
Spain,Santa Cruz de Tenerife,Güimar,SAGÜ_2
Spain,Santa Cruz de Tenerife,Güimar,SAGÜ_3
Spain,Santa Cruz de Tenerife,Vallehermoso,SAVA_1
Spain,Santa Cruz de Tenerife,Vallehermoso,SAVA_2
Spain,Santa Cruz de Tenerife,Vallehermoso,SAVA_3
Spain,Santa Cruz de Tenerife,Valle Gran Rey,SAVA_1
Spain,Santa Cruz de Tenerife,Valle Gran Rey,SAVA_2
Spain,Santa Cruz de Tenerife,Valle Gran Rey,SAVA_3
Spain,Santa Cruz de Tenerife,Frontera,SAFR_1
Spain,Santa Cruz de Tenerife,Frontera,SAFR_2
Spain,Santa Cruz de Tenerife,Frontera,SAFR_3
Spain,Santa Cruz de Tenerife,Tanque El,SATA_1
Spain,Santa Cruz de Tenerife,Tanque El,SATA_2
Spain,Santa Cruz de Tenerife,Tanque El,SATA_3
Spain,Santa Cruz de Tenerife,Arona,SAAR_1
Spain,Santa Cruz de Tenerife,Arona,SAAR_2
Spain,Santa Cruz de Tenerife,Arona,SAAR_3
Spain,Santa Cruz de Tenerife,Guancha La,SAGU_1
Spain,Santa Cruz de Tenerife,Guancha La,SAGU_2
Spain,Santa Cruz de Tenerife,Guancha La,SAGU_3
Spain,Santa Cruz de Tenerife,Vilaflor,SAVI_1
Spain,Santa Cruz de Tenerife,Vilaflor,SAVI_2
Spain,Santa Cruz de Tenerife,Vilaflor,SAVI_3
Spain,Santa Cruz de Tenerife,Arafo,SAAR_1
Spain,Santa Cruz de Tenerife,Arafo,SAAR_2
Spain,Santa Cruz de Tenerife,Arafo,SAAR_3
Spain,Santa Cruz de Tenerife,San Andrés y Sauces,SASA_1
Spain,Santa Cruz de Tenerife,San Andrés y Sauces,SASA_2
Spain,Santa Cruz de Tenerife,San Andrés y Sauces,SASA_3
Spain,Toledo,Argés,TOAR_1
Spain,Toledo,Argés,TOAR_2
Spain,Toledo,Argés,TOAR_3
Spain,Toledo,Aldeanueva de San Bartolomé,TOAL_1
Spain,Toledo,Aldeanueva de San Bartolomé,TOAL_2
Spain,Toledo,Aldeanueva de San Bartolomé,TOAL_3
Spain,Toledo,Nombela,TONO_1
Spain,Toledo,Nombela,TONO_2
Spain,Toledo,Nombela,TONO_3
Spain,Toledo,Illán de Vacas,TOIL_1
Spain,Toledo,Illán de Vacas,TOIL_2
Spain,Toledo,Illán de Vacas,TOIL_3
Spain,Toledo,Garciotum,TOGA_1
Spain,Toledo,Garciotum,TOGA_2
Spain,Toledo,Garciotum,TOGA_3
Spain,Toledo,Cedillo del Condado,TOCE_1
Spain,Toledo,Cedillo del Condado,TOCE_2
Spain,Toledo,Cedillo del Condado,TOCE_3
Spain,Toledo,Portillo de Toledo,TOPO_1
Spain,Toledo,Portillo de Toledo,TOPO_2
Spain,Toledo,Portillo de Toledo,TOPO_3
Spain,Toledo,Sevilleja de la Jara,TOSE_1
Spain,Toledo,Sevilleja de la Jara,TOSE_2
Spain,Toledo,Sevilleja de la Jara,TOSE_3
Spain,Toledo,Yuncler,TOYU_1
Spain,Toledo,Yuncler,TOYU_2
Spain,Toledo,Yuncler,TOYU_3
Spain,Toledo,Ventas de Retamosa Las,TOVE_1
Spain,Toledo,Ventas de Retamosa Las,TOVE_2
Spain,Toledo,Ventas de Retamosa Las,TOVE_3
Spain,Cádiz,Torre Alháquime,CÁTO_1
Spain,Cádiz,Torre Alháquime,CÁTO_2
Spain,Cádiz,Torre Alháquime,CÁTO_3
Spain,Cádiz,Olvera,CÁOL_1
Spain,Cádiz,Olvera,CÁOL_2
Spain,Cádiz,Olvera,CÁOL_3
Spain,Cádiz,Paterna de Rivera,CÁPA_1
Spain,Cádiz,Paterna de Rivera,CÁPA_2
Spain,Cádiz,Paterna de Rivera,CÁPA_3
Spain,Cádiz,Tarifa,CÁTA_1
Spain,Cádiz,Tarifa,CÁTA_2
Spain,Cádiz,Tarifa,CÁTA_3
Spain,Cádiz,Sanlúcar de Barrameda,CÁSA_1
Spain,Cádiz,Sanlúcar de Barrameda,CÁSA_2
Spain,Cádiz,Sanlúcar de Barrameda,CÁSA_3
Spain,Cádiz,Vejer de la Frontera,CÁVE_1
Spain,Cádiz,Vejer de la Frontera,CÁVE_2
Spain,Cádiz,Vejer de la Frontera,CÁVE_3
Spain,Cádiz,Algodonales,CÁAL_1
Spain,Cádiz,Algodonales,CÁAL_2
Spain,Cádiz,Algodonales,CÁAL_3
Spain,Cádiz,Cadiz,CÁCA_1
Spain,Cádiz,Cadiz,CÁCA_2
Spain,Cádiz,Cadiz,CÁCA_3
Spain,Cádiz,Benalup-Casas Viejas,CÁBE_1
Spain,Cádiz,Benalup-Casas Viejas,CÁBE_2
Spain,Cádiz,Benalup-Casas Viejas,CÁBE_3
Spain,Cádiz,Algeciras,CÁAL_1
Spain,Cádiz,Algeciras,CÁAL_2
Spain,Cádiz,Algeciras,CÁAL_3
Spain,Huesca,Pertusa,HUPE_1
Spain,Huesca,Pertusa,HUPE_2
Spain,Huesca,Pertusa,HUPE_3
Spain,Huesca,Vicién,HUVI_1
Spain,Huesca,Vicién,HUVI_2
Spain,Huesca,Vicién,HUVI_3
Spain,Huesca,Alcampell,HUAL_1
Spain,Huesca,Alcampell,HUAL_2
Spain,Huesca,Alcampell,HUAL_3
Spain,Huesca,Salas Altas,HUSA_1
Spain,Huesca,Salas Altas,HUSA_2
Spain,Huesca,Salas Altas,HUSA_3
Spain,Huesca,Pozán de Vero,HUPO_1
Spain,Huesca,Pozán de Vero,HUPO_2
Spain,Huesca,Pozán de Vero,HUPO_3
Spain,Huesca,Lascellas-Ponzano,HULA_1
Spain,Huesca,Lascellas-Ponzano,HULA_2
Spain,Huesca,Lascellas-Ponzano,HULA_3
Spain,Huesca,Fiscal,HUFI_1
Spain,Huesca,Fiscal,HUFI_2
Spain,Huesca,Fiscal,HUFI_3
Spain,Huesca,Altorricón,HUAL_1
Spain,Huesca,Altorricón,HUAL_2
Spain,Huesca,Altorricón,HUAL_3
Spain,Huesca,Blecua y Torres,HUBL_1
Spain,Huesca,Blecua y Torres,HUBL_2
Spain,Huesca,Blecua y Torres,HUBL_3
Spain,Huesca,Canal de Berdún,HUCA_1
Spain,Huesca,Canal de Berdún,HUCA_2
Spain,Huesca,Canal de Berdún,HUCA_3
Turkey,Erzurum,Aşkale,ERAŞ_1
Turkey,Erzurum,Aşkale,ERAŞ_2
Turkey,Erzurum,Aşkale,ERAŞ_3
Turkey,Erzurum,Tortum,ERTO_1
